Q9NRR5	-0.9587739109992981
P05187	-0.9557905793190002
A2RUU4	-0.9552578330039978
Q8IVT2	-0.9537749290466309
Q15139	-0.9499949812889099
Q5JWS5	-0.9497764706611633
Q92506	-0.9369590878486633
O96024	-0.9344499111175537
Q9UIM3	-0.9328595399856567
Q9HCL0	-0.9325610399246216
Q9P212	-0.9302873015403748
Q6UWM7	-0.9299885630607605
Q01814	-0.9297695159912109
Q7L0Q8	-0.9294443726539612
Q9BXW4	-0.9272387027740479
O94769	-0.9269901514053345
Q12873	-0.9267783239483833
O00634	-0.924552321434021
A8MSI8	-0.924155592918396
B6EC88	-0.9239281415939331
Q68DQ2	-0.9224269986152649
Q86YS3	-0.9214832186698914
C9J3K6	-0.9191014170646667
Q9BW61	-0.9163075089454651
P04259	-0.9124305844306946
H3BM60	-0.9118004068732262
Q9Y6K1	-0.9104580283164978
O95294	-0.9090257883071899
H0Y4I5	-0.9088699817657471
P62508	-0.9087746739387512
Q8IZT8	-0.9083895683288574
E9PIB9	-0.9074737429618835
Q16538	-0.9070224761962891
O95633	-0.9066933989524841
Q3SY84	-0.9045138955116272
Q8NE28	-0.9019619822502136
O76041	-0.8998227715492249
Q14956	-0.8992168381810188
Q9UNW9	-0.8983691334724426
Q92784	-0.8964471817016602
H7BZS7	-0.8962257504463196
Q8TC92	-0.895786464214325
P43353	-0.8943772315979004
E7EN18	-0.8941693902015686
Q96BA8	-0.8916705846786499
Q9C026	-0.8848073482513428
P25686	-0.884686678647995
Q8IZF4	-0.8783954977989197
P23508	-0.8781983852386475
K7EJB6	-0.8778063654899597
J3QLP3	-0.8753436803817749
Q13822	-0.8752532601356506
Q96PY6	-0.8747030794620514
G3V350	-0.8745644688606262
Q8NFU4	-0.8741868734359741
Q8N2G4	-0.8706084489822388
Q9ULR5	-0.8674141764640808
Q16602	-0.8670768141746521
Q15646	-0.866416335105896
Q5TGI4	-0.8651108741760254
Q01995	-0.8627136647701263
Q9ULB5	-0.8606091141700745
Q8N6M3	-0.8590409159660339
Q4G0W3	-0.8589290380477905
H3BMG6	-0.8589109182357788
Q6IV72	-0.8585523366928101
P61601	-0.8570653796195984
Q96DX8	-0.855915904045105
Q8NA23	-0.8516978621482849
Q86WU2	-0.8515470027923584
P03950	-0.8514869809150696
Q9Y6L7	-0.8496718406677246
Q8IXZ3	-0.8495318293571472
I3L3Z2	-0.8481043577194214
Q9BRQ5	-0.8480949997901917
Q9UM01	-0.8480257391929626
Q14656	-0.8449766039848328
P54756	-0.844591498374939
Q96AH8	-0.8445326089859009
A6NCE0	-0.8397687077522278
Q99877	-0.8384942412376404
A0A0A0MRE4	-0.83530393242836
Q9NRE2	-0.8352347016334534
P61129	-0.8336366415023804
Q8IZF0	-0.8335999250411987
Q08174	-0.8335692882537842
O95460	-0.8330551385879517
H0Y5P1	-0.832041323184967
Q5U649	-0.8320305347442627
Q5T1Z0	-0.8309133946895599
P05230	-0.8308643698692322
A6NFT4	-0.8304010033607483
Q96AA8	-0.8242372870445251
Q8N9L1	-0.8230266571044922
Q8N257	-0.8227654099464417
Q6ZUT1	-0.8222495317459106
Q52LD8	-0.8210392594337463
E9PKK0	-0.8209641128778458
Q4VXY6	-0.8206835389137268
P31431	-0.8195271641016006
P01133	-0.8165715932846069
Q96MT3	-0.8109170794487
Q9HCE6	-0.8082647919654846
Q9Y5F2	-0.8057484030723572
Q5T9C9	-0.8054779171943665
P60484	-0.8024788498878479
P78543	-0.8024735450744629
H0YLN3	-0.8021113276481628
Q16649	-0.7995477318763733
Q9BV94	-0.797548770904541
O60346	-0.7966929972171783
P42773	-0.7958784699440002
E9PLH1	-0.793325662612915
Q8IXH6	-0.7925358414649963
Q9C0H5	-0.7906454205513
G3V2D3	-0.7884953618049622
Q86VI1	-0.7882559299468994
Q8WTR2	-0.7866804599761963
Q86W47	-0.7857818603515625
K7ER86	-0.7856261134147644
O95684	-0.7845374345779419
E9PB41	0.8256239295005798
P17066	0.8259001970291138
Q9UNP4	0.8268046975135803
Q07955	0.8279032707214355
P34969	0.8287661075592041
Q9NPI6	0.8305428922176361
O00425	0.8308832049369812
O14613	0.8339083790779114
P52926	0.8380022719502449
Q8TDW0	0.8401786088943481
O75362	0.8412182033061981
Q9UPY3	0.8418532609939575
X6R7Q1	0.8432173728942871
Q9NPC4	0.843634307384491
P23588	0.8436676263809204
Q9H3F6	0.8439556881785393
Q14573	0.8476484715938568
Q05209	0.8479140773415565
Q8WVC0	0.850289985537529
Q04727	0.852022647857666
Q8WZ75	0.8526141047477722
P11277	0.8526403307914734
Q9P270	0.8549223691225052
Q16288	0.8562576174736023
Q14627	0.856500893831253
Q99759	0.8569167256355286
Q9P1Y6	0.8613301105797291
Q504U8	0.8627510964870453
O14792	0.8646144270896912
P12814	0.8649013042449951
P11473	0.8666581511497498
Q2TAP0	0.8679346442222595
Q13126	0.8686472177505493
Q9UDY8	0.8695952892303467
Q6S5L8	0.8714066743850708
Q14469	0.8715189695358276
Q6UVK1	0.8716647606343031
Q7Z5A8	0.8721309304237366
Q6NYC8	0.8734250068664551
Q969P5	0.8736804127693176
P55011	0.875961422920227
Q16342	0.8824036866426468
Q68DA7	0.8824611306190491
Q8WXW3	0.8832469880580902
Q7RTP6	0.8892107009887695
Q9NUC0	0.891391396522522
P15169	0.8936964869499207
P35568	0.8939445614814758
Q9UP38	0.8947855234146118
Q5TEC3	0.8955738544464111
Q9UHW5	0.9016129225492477
P47989	0.9024404883384705
F8WA85	0.9025488197803497
V9GZ02	0.9032674431800842
P12643	0.9048910140991211
Q8N1W1	0.9051295518875122
Q8N2R8	0.9066304564476013
Q9ULJ3	0.9083909541368484
J3KSK7	0.9087802320718765
E9PKJ2	0.9089803695678711
Q9NWM3	0.9089967906475067
P27544	0.9106013178825378
H3BS89	0.9127360582351685
Q504Y2	0.9135768413543701
P08579	0.9186315536499023
O15466	0.9208008050918579
Q8NFL0	0.9232138395309448
Q9HCJ1	0.9237785935401917
X6RB39	0.9237810373306274
Q5TF93	0.9241971969604492
Q9Y6M1	0.9242146611213684
P53539	0.9280109405517578
Q9UPY5	0.9313007593154907
Q14644	0.933213084936142
Q5T1H1	0.9332233667373657
O00622	0.9344090223312378
P24530	0.9355012774467468
Q9UI40	0.9374250769615173
Q96GI7	0.9396305680274963
P58335	0.9407398104667664
A0A0C4DGP0	0.941530704498291
E9PI86	0.941780760884285
Q6PIJ6	0.942703366279602
Q9H4W6	0.9434760808944702
H7C4D7	0.9458553194999695
Q96TA1	0.9461896419525146
H3BN41	0.9469431042671204
Q5TGI0	0.9471400380134583
P49841	0.9472020864486694
Q86YN6	0.9486109614372253
Q9P2N4	0.950376570224762
O60343	0.9519256353378296
P49763	0.9532190561294556
P28562	0.9570923447608948
Q5VXR0	0.958061933517456
Q9BYG3	0.9586926996707916
P01100	0.959338903427124
Q5TDH0	0.9593522697687149
P07550	0.9614831209182739
H3BS19	0.962999165058136
O95573	0.9651085734367371
Q13206	0.9659033715724945
O75791	0.9683967232704163
D6REX7	0.9696571826934814
P49327	0.9705309700220823
Q05923	0.9718501567840576
Q9NQB0	0.9726554751396179
Q86Y38	0.9781871438026428
Q92834	0.9801467061042786
P34947	0.9801623225212097
P29279	0.98096764087677
P23378	0.9811309576034546
H7C0P5	0.9817075133323669
Q6NT89	0.9822667837142944
Q63ZY3	0.9827846586704254
F5GXG1	0.9831469357013702
Q96BT7	0.9832774698734283
C9JW46	0.9839558601379395
O15119	0.9850561618804932
Q9C0C4	0.9853450655937195
D6RE69	0.9863336086273193
Q9H4B4	0.9912404417991638
Q8TDX6	0.9935668110847473
H3BSB9	0.9943212866783142
P35711	0.99535369873046875
Q13884	0.9980023503303528
O60890	1.0036991834640503
Q96FZ5	1.0051076412200928
O43365	1.00605309009552
Q6BCY4	1.0061191320419312
Q9HC58	1.0070873498916626
E7EW14	1.0087438821792603
Q9NQY0	1.0094716548919678
P07093	1.0116379261016846
Q9Y2H2	1.0117692351341248
Q14678	1.0161175429821014
Q9H714	1.0165939331054688
Q9NQ86	1.0173798501491547
Q8N474	1.0192242860794067
Q11201	1.022398829460144
P41162	1.0251908004283905
P13521	1.0258270502090454
Q5UIP0	1.0258433520793915
P37231	1.0302063971757889
Q13641	1.0322814881801605
P05546	1.0329043865203857
O43593	1.0329827070236206
C9JQ16	1.0338057279586792
O95398	1.0353374481201172
F8WAG1	1.0357458591461182
E7EX21	1.0394761562347412
Q8WZ71	1.039993405342102
Q9Y5R5	1.0434834957122803
O15525	1.0473911762237549
Q8NDI1	1.0526853799819946
R4GND3	1.0584988594055176
P51617	1.0630115866661072
F8VWK5	1.0639300346374512
Q5T5P2	1.0651878416538239
P41212	1.0652590692043304
Q6PJG2	1.0674163699150085
P11387	1.0690005421638489
P57073	1.0697270631790161
P49023	1.0705001540482044
C9JXX7	1.0747005939483643
Q96PU5	1.0756368786096573
Q96EZ4	1.076701283454895
Q8TEJ3	1.0769559144973755
Q8WYL5	1.0810166597366333
P30408	1.0815608501434326
Q9UJU2	1.0859586596488953
Q96J92	1.0864740312099457
Q9HC98	1.0945745408535004
Q9UGM3	1.1015911102294922
E9PDF1	1.1053621768951416
O14796	1.105786681175232
Q8NI08	1.109355866909027
Q5TCZ1	1.109814614057541
Q9Y3B1	1.1102858781814575
Q6NV75	1.1164419651031494
O15327	1.1171881556510925
P34741	1.1187303066253662
Q96PD2	1.1219629645347595
P04156	1.1223392486572266
C9JKV5	1.1242091655731201
O43516	1.1243274211883545
P13726	1.1246412992477417
Q8TF72	1.1273935735225677
O95677	1.1326673030853271
P61587	1.135990858078003
Q01850	1.137866497039795
E5RIS2	1.1392742395401
P78504	1.1419627666473389
Q92974	1.1437325179576874
P23409	1.144084095954895
Q96AZ6	1.1444081962108612
D3DPN2	1.1452066898345947
Q92819	1.145596981048584
Q96MT1	1.1579276323318481
Q86VR8	1.1588865518569946
A0A075B738	1.1592011451721191
Q15327	1.1593478918075562
Q9H9Y6	1.1626486778259277
Q9UPU9	1.163132905960083
Q96B60	1.1653859615325928
Q32MZ4	1.1701529622077942
Q8IUW5	1.1704702973365784
Q9NVM1	1.1711996793746948
Q6ZMJ2	1.179725170135498
Q8TAK6	1.1805617809295654
Q7Z698	1.1832441091537476
Q92754	1.183302640914917
Q9NPH5	1.1833211183547974
O95817	1.1850888580083847
O15446	1.185244619846344
P22532	1.1877365708351135
D6RJH3	1.1968255043029785
Q9NPH3	1.1998095512390137
Q7Z699	1.2008380442857742
C9J5R1	1.2046861797571182
O14498	1.2126671075820923
Q99502	1.222165733575821
Q13115	1.224638819694519
Q9Y4C5	1.2280501127243042
Q12965	1.2302700355648994
Q8N556	1.2333531975746155
Q9BSJ1	1.2459733486175537
G3V382	1.2508455514907837
O75084	1.2515345811843872
Q496Y0	1.2622982263565063
Q9Y662	1.2654869556427002
P00750	1.2731542587280273
Q99743	1.2779513597488403
Q03405	1.278795599937439
P41970	1.280259609222412
Q8N961	1.2805101871490479
Q2XQZ0	1.2811379432678223
E9PDS3	1.2821098566055298
P10915	1.2868143618106842
Q8TB45	1.2902975603938103
Q96KN1	1.2943498492240906
O95857	1.2951790392398834
Q8NA29	1.2976021766662598
Q8WY41	1.2988851070404053
O15018	1.2992486953735352
P11169	1.3031468391418457
Q99811	1.306625783443451
Q9Y223	1.3069742023944855
Q9UQ03	1.3108259439468384
P47928	1.3124650716781616
P57078	1.3149187564849854
Q9UHK6	1.3298105299472809
Q06889	1.3330601453781128
Q9Y663	1.3379698991775513
Q96RK1	1.3407845497131348
Q7Z628	1.341226845048368
I3L1J9	1.3418983221054077
A2A2V5	1.343045949935913
P15907	1.3527946472167969
P48681	1.3627572059631348
Q15464	1.365062654018402
D6RGE3	1.3705967664718628
P35625	1.3726505041122437
Q8IWW6	1.3734830915927887
Q7L0X0	1.3737759590148926
P19876	1.374578833580017
F8WDH4	1.378163069486618
M0QZ51	1.3791614770889282
Q9H1B7	1.3876254670321941
P20265	1.3939920663833618
A6NJV1	1.4029523134231567
Q5SYE7	1.4033283852040768
Q13077	1.4098676443099976
P20333	1.4100158214569092
Q8WTP8	1.4102662801742554
Q8NHQ8	1.4143038392066956
F8VW62	1.4292895793914795
P27987	1.4366852343082428
P43005	1.4397956132888794
P50549	1.442417860031128
Q9Y2T6	1.4490630626678467
Q16623	1.4542964696884155
Q8NFJ5	1.468102216720581
Q9H098	1.4694387018680573
O75815	1.4741544872522354
H7C3C4	1.4804822504520416
Q02952	1.4884186685085297
P35716	1.4903037548065186
K7EPU5	1.5279490947723389
P43268	1.5352383852005005
P30989	1.5360761880874634
P13688	1.5421006679534912
Q86X52	1.5493314266204834
O75509	1.5642518997192383
A0A0B4J1R1	1.5967148542404175
Q9BVG3	1.5970101356506348
Q8WUJ3	1.5974860787391663
Q86SJ2	1.601542592048645
Q13007	1.6124186515808105
P23582	1.6354230642318726
Q16690	1.6442967653274536
Q86YB8	1.6547523513436317
P29317	1.657886415719986
Q9H5V8	1.6752536417916417
Q99958	1.6763091087341309
Q13796	1.6928571462631226
H0YKF9	1.6952038230374455
H7C3F8	1.6993600130081177
P15018	1.704520583152771
P43354	1.7291773557662964
P19883	1.729665219783783
Q8TF42	1.7423545122146606
A0A024R3M2	1.743497610092163
Q9H8J5	1.7573869228363037
P42681	1.77344810962677
Q8TDW5	1.7848496763035655
Q9P2Q2	1.8034211546182632
P46089	1.8105216026306152
Q9UKI2	1.8166966438293457
Q6UWI4	1.8274167776107788
P08034	1.8304314613342285
Q5T1R4	1.8447010815143585
X6R4Y8	1.8449035286903381
Q13469	1.850264310836792
E1P5H9	1.8901366591453552
P24385	1.8931344747543335
Q14500	1.8967546224594116
P05106	1.9017212986946106
O00241	1.9369738101959229
Q96JB6	1.937282681465149
Q8IY42	1.9508442878723145
J3QR46	1.971518874168396
Q01638	2.024061918258667
O00206	2.049264430999756
Q13516	2.058363437652588
Q8TAE6	2.0897037386894226
H0YN98	2.093496561050415
O43597	2.1336666345596313
P01130	2.2037912607192993
P47974	2.212771415710449
Q5ST79	2.2683732509613037
P15407	2.295240491628647
M0QZ70	2.3052102625370026
K7ENI4	2.40138441324234
Q53GA4	2.405714988708496
Q92519	2.4387314319610596
Q9H5Y7	2.490246057510376
Q9UQQ2	2.5826262533664703
P01135	2.587761878967285
Q16875	2.8767805099487305
Q8WUM9	2.9070687890052795
